county_name,fips,latitude,longitude,year,total_pop,median_income,median_home_value,price_to_income,median_gross_rent,rent_burden_pct,severe_rent_burden_pct,total_housing_units,housing_units_per_1k,vacancy_rate_pct,homeownership_pct,homeownership_white_nh_pct,homeownership_black_pct,homeownership_hispanic_pct,poverty_rate_pct,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_aian_nh
Sangamon,17167,39.75812036939727,-89.65909231839777,2020,195963,61743,144100,2.33,829,43.9,24.5,91952,469.2,8.5,70,76.3,30.8,54.6,14,79.9,12.6,2,2.4,0.1
Sangamon,17167,39.75812036939727,-89.65909231839777,2022,196122,71653,162400,2.27,927,42,22.8,92938,473.9,9.6,70.1,77.1,27.8,55,12.9,78.8,12.6,2.2,2.5,0.1
Schuyler,17169,40.15805410937795,-90.61495834601294,2014,7454,48575,78700,1.62,566,31.5,8.4,3443,461.9,11.6,81.5,81.2,NA,100,17.1,94.2,2.1,0,1.9,0.4
Schuyler,17169,40.15805410937795,-90.61495834601294,2016,7205,48396,80100,1.66,593,21.9,3.5,3442,477.7,13.9,81.8,82.7,0,100,20.1,93.9,4.8,0,0.3,0.1
Schuyler,17169,40.15805410937795,-90.61495834601294,2018,7064,46151,85900,1.86,641,24.1,6,3452,488.7,17.8,76.5,79.2,0,100,21.4,90.6,7.3,0,0.4,0.1
Schuyler,17169,40.15805410937795,-90.61495834601294,2020,6897,51376,96900,1.89,766,24.7,9.2,3448,499.9,20.8,76.9,77.9,0,100,17.4,92.7,5.1,0.1,0.9,0
Schuyler,17169,40.15805410937795,-90.61495834601294,2022,6879,63737,100500,1.58,817,24.5,9.5,3316,482,17.8,80.7,81.9,0,16.7,19.5,91.4,3.4,0.3,2.5,0
Scott,17171,39.6440337035921,-90.47460060254215,2014,5260,48500,83300,1.72,549,23.8,11.8,2449,465.6,15.3,76.7,76.8,NA,NA,13.9,97.5,0,0.2,1.5,0.1
Scott,17171,39.6440337035921,-90.47460060254215,2016,5169,46210,82600,1.79,552,25.1,12.3,2453,474.6,14.7,75.9,75.8,NA,100,14.9,97.2,0,0.1,1.2,0.4
Scott,17171,39.6440337035921,-90.47460060254215,2018,5047,53973,85000,1.57,543,23.4,8.9,2464,488.2,20.5,78.2,78,100,100,12.9,97.1,0.2,0.2,1.2,0.3
Scott,17171,39.6440337035921,-90.47460060254215,2020,4982,59352,91800,1.55,538,23.2,5.8,2452,492.2,19.5,82.5,82.2,100,100,12.2,96.5,0.4,0.4,1.2,0.2
Scott,17171,39.6440337035921,-90.47460060254215,2022,4899,70500,95000,1.35,619,23.9,7.7,2389,487.7,18.3,82,81.9,NA,NA,11,95.7,0,0.8,1.4,0.1
Shelby,17173,39.39107607097005,-88.80544151733383,2014,22216,47411,86100,1.82,622,32.3,18.4,10461,470.9,14.5,80.7,80.8,NA,68.8,11.5,97.7,0.4,0.3,0.9,0.3
Shelby,17173,39.39107607097005,-88.80544151733383,2016,22011,48572,86200,1.77,540,31,11.1,10475,475.9,12,80.4,80.5,100,68.4,12.9,97.5,0.6,0.3,1,0.2
Shelby,17173,39.39107607097005,-88.80544151733383,2018,21832,51157,90100,1.76,604,35.3,12.7,10584,484.8,13,80.2,80.7,100,55.3,11.2,97.3,0.9,0.1,1,0.1
Shelby,17173,39.39107607097005,-88.80544151733383,2020,21623,59134,105500,1.78,707,32.6,10.7,10628,491.5,13.8,80.3,80.4,100,81.6,9.8,97.1,0.6,0.3,1.1,0.1
Shelby,17173,39.39107607097005,-88.80544151733383,2022,21042,65585,125200,1.91,768,32.9,19.4,10053,477.8,12.8,79.2,79.3,100,71,10.3,96.5,0.3,0.3,1.2,0.1
St. Clair,17163,38.470214497159645,-89.92825254315723,2014,268415,50728,121300,2.39,802,47.5,22.7,117455,437.6,12.8,66.5,77.7,42.2,57.7,17.8,62.7,29.9,1.2,3.6,0.2
St. Clair,17163,38.470214497159645,-89.92825254315723,2016,265569,50006,120500,2.41,821,48.7,24,118372,445.7,13.3,65.4,76.9,40.6,56.9,17.6,62.4,29.7,1.4,3.8,0.2
St. Clair,17163,38.470214497159645,-89.92825254315723,2018,263463,53681,124700,2.32,844,46.4,23.3,119795,454.7,14,64.9,76.1,40.6,56.1,16.4,61.9,30,1.4,4,0.1
St. Clair,17163,38.470214497159645,-89.92825254315723,2020,261186,57473,134800,2.35,881,45.5,23,120618,461.8,13.3,65.9,78.4,40,57,14.4,61,29.7,1.4,4.2,0.1
St. Clair,17163,38.470214497159645,-89.92825254315723,2022,256791,68915,158500,2.3,1002,43.3,21.8,115165,448.5,12.6,67.9,79.2,43.4,67.3,13.8,60.1,28.1,1.6,4.5,0.3
Stark,17175,41.09334423772365,-89.79750487912962,2014,5888,52956,87800,1.66,600,23.3,12.1,2666,452.8,9.9,81.8,81.9,NA,100,9.9,96.8,0.4,0.5,1.1,0
Stark,17175,41.09334423772365,-89.79750487912962,2016,5840,52058,83900,1.61,571,23.2,13.7,2665,456.3,10.7,82.3,82.3,NA,75,13.4,96.5,0.7,0.6,1.3,0
Stark,17175,41.09334423772365,-89.79750487912962,2018,5500,52260,85400,1.63,596,26.7,15.2,2652,482.2,13.5,80.3,80.4,100,33.3,16.1,95.8,0.7,1.1,1.6,0
Stark,17175,41.09334423772365,-89.79750487912962,2020,5393,53828,87500,1.63,672,30.3,16.5,2651,491.6,13.1,80.3,80.5,100,35,14.4,94.5,0.6,1,2,0
Stark,17175,41.09334423772365,-89.79750487912962,2022,5395,58125,95900,1.65,758,38.5,18.8,2588,479.7,10.1,76,76.3,46.7,69,12.5,93.1,1.1,0.9,2.3,0
Stephenson,17177,42.35177760419422,-89.66225332030041,2014,47053,44631,100300,2.25,608,51.3,23,22005,467.7,12.2,71.5,75.1,38.3,54.6,15.5,84.5,9.1,0.8,3.2,0.1
Stephenson,17177,42.35177760419422,-89.66225332030041,2016,46283,45624,98700,2.16,615,47,20.3,21899,473.2,10.6,69.6,73.7,30.6,52.6,15.9,83.8,9.3,0.8,3.4,0
Stephenson,17177,42.35177760419422,-89.66225332030041,2018,45433,48016,97000,2.02,639,44.4,18.6,21961,483.4,10.7,68.7,74.1,34.7,29.5,14.4,82.9,9.8,0.8,3.8,0.1
Stephenson,17177,42.35177760419422,-89.66225332030041,2020,44683,50466,99600,1.97,671,41.6,17.7,21895,490,9.8,69.9,75.8,30.3,54.5,14.9,81.8,9.6,0.8,4.2,0.2
Stephenson,17177,42.35177760419422,-89.66225332030041,2022,44482,57527,122000,2.12,755,44.1,19.2,21402,481.1,9.6,69.5,74.7,30.4,58.5,13.3,81,8.7,0.9,4.6,0.1
Tazewell,17179,40.50741008794333,-89.51351173470047,2014,135872,57052,133300,2.34,680,37.5,15.4,57743,425,5.9,76.2,76.8,22.2,69.9,9.3,94.6,1.1,0.8,2.1,0.1
Tazewell,17179,40.50741008794333,-89.51351173470047,2016,135400,60178,137200,2.28,695,34.7,14.4,58172,429.6,6.1,76.2,76.9,10.2,71.7,7.9,94.3,1.2,0.9,2.2,0.2
Tazewell,17179,40.50741008794333,-89.51351173470047,2018,133852,62342,139700,2.24,731,34.4,15.6,58768,439.1,7.1,76.5,77.3,10.1,56.3,8.6,94.1,1.3,1,2.3,0.2
Tazewell,17179,40.50741008794333,-89.51351173470047,2020,132524,66220,142300,2.15,751,36,17.9,58941,444.8,8.4,76.4,77.2,4.4,64.1,8.6,93.7,1.2,1,2.4,0.1
Tazewell,17179,40.50741008794333,-89.51351173470047,2022,131276,74606,159100,2.13,850,39.8,20.5,58634,446.6,8.5,77.3,78,2.7,77.4,8.7,92.9,1.2,1,2.6,0.1
Union,17181,37.47127097351739,-89.25510917663911,2014,17620,41849,88400,2.11,519,39.2,26.2,7915,449.2,13.9,76.1,76.9,61.8,70.1,18,91.9,1.3,0.5,5,0
Union,17181,37.47127097351739,-89.25510917663911,2016,17458,45464,94200,2.07,475,24.5,15.8,7912,453.2,14.4,79.1,79.8,42.9,71,15.5,91.4,0.5,0.4,4.9,0
Union,17181,37.47127097351739,-89.25510917663911,2018,17127,49182,101500,2.06,570,28.4,16.8,7999,467,16.6,77.6,78.5,0,71.1,18.1,91,1.4,0.3,5.1,0.1
Union,17181,37.47127097351739,-89.25510917663911,2020,16829,51655,110500,2.14,639,34.9,14,8009,475.9,14.9,78,79,0,56,18.4,90.9,1.3,0.3,5.3,0.1
Union,17181,37.47127097351739,-89.25510917663911,2022,17122,54090,129300,2.39,710,42.5,19.6,7869,459.6,14.1,78.5,79.3,0,63.6,20.1,90.6,1.5,0.3,5.3,0.2
Vermilion,17183,40.18304102396812,-87.73282060470757,2014,80773,42548,75200,1.77,634,43.1,22.4,36137,447.4,12.6,70.1,75.3,33.5,63.2,19.1,79.7,13.5,0.8,4.5,0.2
Vermilion,17183,40.18304102396812,-87.73282060470757,2016,79613,43552,75800,1.74,639,43.2,22.1,36005,452.3,12.4,69,75,31,48.9,19.7,79.2,13.6,0.9,4.7,0.2
Vermilion,17183,40.18304102396812,-87.73282060470757,2018,78407,45384,78900,1.74,684,40.6,21.9,36133,460.8,13.7,69.2,75.8,29.5,49.6,19.6,78.5,13.9,0.9,4.9,0.3
Vermilion,17183,40.18304102396812,-87.73282060470757,2020,76704,46842,80900,1.73,683,39.4,21.4,36035,469.8,13.9,70.8,76.8,32.7,60.3,19,77.9,14.1,1,5.2,0.2
Vermilion,17183,40.18304102396812,-87.73282060470757,2022,74113,52787,91000,1.72,769,38.8,19.2,34496,465.5,13.3,69.5,75.1,31.6,63.7,17.5,77.4,14.5,1,5.4,0.1
Wabash,17185,38.44600845779254,-87.8444023382372,2014,11730,48679,82400,1.69,567,26.5,11.9,5549,473.1,13.4,75.6,75.8,100,33.9,13.3,95.9,0.3,0.7,1.4,0.3
Wabash,17185,38.44600845779254,-87.8444023382372,2016,11587,46871,80200,1.71,567,33.5,16.8,5542,478.3,12.6,73.7,74.5,39.1,33.8,12,95.3,1,1.3,1.7,0.1
Wabash,17185,38.44600845779254,-87.8444023382372,2018,11573,51432,80500,1.57,634,35.5,18.3,5578,482,12.2,76.3,76.5,50,80,11.8,94.3,0.8,1,2.3,0.1
Wabash,17185,38.44600845779254,-87.8444023382372,2020,11390,48878,80900,1.66,664,37.4,21.2,5559,488.1,14,80.5,80.6,NA,78.9,12,94.1,0.2,1.7,2.2,0
Wabash,17185,38.44600845779254,-87.8444023382372,2022,11321,54074,94100,1.74,728,29.5,19.7,5411,478,11.7,76.8,78.3,0,41.1,13.3,92.3,1,1.1,3,0
Warren,17187,40.84862070243444,-90.615010111355,2014,17784,43683,82000,1.88,613,36.7,18,7686,432.2,11.3,74.1,77.4,22,44.7,15.6,86.6,2.6,1.3,8.9,0.2
Warren,17187,40.84862070243444,-90.615010111355,2016,17611,44067,82500,1.87,559,30.8,11.8,7667,435.4,11.2,74.1,76.5,46,45.6,15.5,84.9,2.8,2.2,9.1,0
Warren,17187,40.84862070243444,-90.615010111355,2018,17338,49607,84300,1.7,633,31.3,15.1,7693,443.7,13,75.5,77.1,61.6,50.8,12.4,83.4,2.6,2.6,9.4,0.2
Warren,17187,40.84862070243444,-90.615010111355,2020,16981,54291,86900,1.6,608,29.3,12.3,7683,452.4,11.6,75.4,77.5,26.7,60.5,11.5,83,4,1.2,9.8,0.4
Warren,17187,40.84862070243444,-90.615010111355,2022,16760,62700,98200,1.57,697,23.7,10.4,7602,453.6,10.1,76.5,77.3,33.7,79.8,14.9,81.9,3.8,1.5,10.3,0.2
Washington,17189,38.352187747454,-89.41051601941847,2014,14527,52761,107500,2.04,629,34.5,17.1,6561,451.6,11.8,79.9,80.6,23.3,70.2,12.3,96.4,1,0.3,1.5,0
Washington,17189,38.352187747454,-89.41051601941847,2016,14369,54936,108600,1.98,645,29.1,15.2,6551,455.9,11.3,79.3,80.1,73.3,43.9,11.2,96.3,0.8,0.5,1.4,0.1
Washington,17189,38.352187747454,-89.41051601941847,2018,14155,59469,109400,1.84,680,26.2,14.3,6629,468.3,9.9,78.7,79.5,32.4,45.3,8.2,96.1,0.8,0.2,1.4,0.1
Washington,17189,38.352187747454,-89.41051601941847,2020,13967,64390,117400,1.82,723,23.4,7.7,6653,476.3,9.5,78.9,79.8,27.3,33.3,7.5,96,0.6,0.8,1.5,0.1
Washington,17189,38.352187747454,-89.41051601941847,2022,13781,75111,147100,1.96,801,26.4,9.9,6415,465.5,10.4,82.4,82.9,55.6,83.3,8,95.4,0.5,0.2,1.5,0.1
Wayne,17191,38.429555151275814,-88.42555737210989,2014,16627,44535,76800,1.72,522,32.1,11,7938,477.4,11.2,79.5,79.5,20,100,15.3,96.9,0.6,0.5,1.2,0
Wayne,17191,38.429555151275814,-88.42555737210989,2016,16517,46903,78000,1.66,569,32.6,12.3,7886,477.4,10.8,78.7,78.8,14.3,39.1,15.6,96.5,0.7,0.8,0.8,0.2
Wayne,17191,38.429555151275814,-88.42555737210989,2018,16487,49764,82000,1.65,625,33.1,10.4,7943,481.8,10.9,76.3,77.4,0,0,14.1,96.3,1.8,0.3,0.5,0.2
Wayne,17191,38.429555151275814,-88.42555737210989,2020,16309,50205,89000,1.77,577,32.3,9.7,8003,490.7,11.1,76.7,77.8,0,51,13.2,96.2,0.9,0.3,1.6,0.1
Wayne,17191,38.429555151275814,-88.42555737210989,2022,16127,53522,107900,2.02,607,29.2,11.6,7694,477.1,11,78.6,79.1,9.1,53.8,13.9,95.8,0.7,0.5,1.7,0
White,17193,38.08738977248988,-88.17960141830488,2014,14549,45347,71700,1.58,533,29,12.9,7145,491.1,11.8,75.7,76.1,0,76.6,14.4,97.2,0.4,0.5,1.2,0
White,17193,38.08738977248988,-88.17960141830488,2016,14410,43678,69000,1.58,536,26.2,12.4,7146,495.9,13.5,75.6,76.6,0,0,14,96.8,0.3,0.3,1.3,0.1
White,17193,38.08738977248988,-88.17960141830488,2018,14025,47773,69700,1.46,551,26.4,11.2,7176,511.7,15.2,77.9,78.6,0,19.6,13.1,96.5,0.7,0.4,1.4,0
White,17193,38.08738977248988,-88.17960141830488,2020,13712,48303,75400,1.56,560,26.8,14.3,7164,522.5,15.7,79.9,80.8,0,33,15.3,96.2,0.9,0.2,1.5,0.2
White,17193,38.08738977248988,-88.17960141830488,2022,13834,54605,101000,1.85,672,26.2,15.3,6778,490,16.3,76.4,76.9,23.1,43.5,15.3,96,0.8,0.5,1.5,0.1
Whiteside,17195,41.7562163041073,-89.91412668291984,2014,57680,48343,99200,2.05,636,43.6,19,25759,446.6,9.4,75.4,76.6,45.3,65.5,11.9,85.3,1.3,0.5,11.5,0.2
Whiteside,17195,41.7562163041073,-89.91412668291984,2016,57155,49151,99500,2.02,656,42.2,19.7,25722,450,8.6,75.3,76.3,33.8,67.1,11.4,85,1.7,0.4,11.7,0.2
Whiteside,17195,41.7562163041073,-89.91412668291984,2018,56396,53828,103400,1.92,679,35.1,18,25836,458.1,9.6,75.2,76.8,18,64.2,10.6,84.7,1.6,0.5,11.9,0.1
Whiteside,17195,41.7562163041073,-89.91412668291984,2020,55583,57172,107800,1.89,711,41.6,19.3,25831,464.7,10.1,74.3,76.8,20.9,60.9,9.8,84.1,1.2,0.6,12.3,0.1
Whiteside,17195,41.7562163041073,-89.91412668291984,2022,55569,62828,122200,1.94,785,42.9,17.4,25860,465.4,10.4,74.4,76.9,20.9,61.6,11.6,82.6,1.1,0.5,12.7,0.1
Will,17197,41.444971751545154,-87.97845278682468,2014,682108,76142,212700,2.79,1025,48.9,24.5,238521,349.7,6.3,81.9,87.3,54.4,72.3,8.2,66.2,10.8,4.8,16.1,0.1
Will,17197,41.444971751545154,-87.97845278682468,2016,685378,77507,210600,2.72,1067,48.8,24,239953,350.1,6.2,81.1,86.5,52.5,72.8,7.7,65.2,11,5.1,16.5,0.1
Will,17197,41.444971751545154,-87.97845278682468,2018,688697,83504,224800,2.69,1167,49.5,24.5,242568,352.2,6.1,81,86.6,53.4,71.9,7,64.2,11,5.3,17.1,0.1
Will,17197,41.444971751545154,-87.97845278682468,2020,689704,90800,239400,2.64,1183,46.8,24.1,245246,355.6,5.2,81.4,86.5,57.6,73.4,6.8,62.9,11.1,5.5,17.7,0.1
Will,17197,41.444971751545154,-87.97845278682468,2022,696774,103678,283600,2.74,1342,46.6,23.1,251029,360.3,4.8,82.2,87.5,60.1,73.4,6.7,60.9,11.3,5.8,18.6,0.1
Williamson,17199,37.73024628618122,-88.92992086552107,2014,66808,43855,98000,2.23,627,43,18.4,30602,458.1,12.6,72.2,74,27.6,39.2,15.2,91.1,4,0.8,2.2,0.4
Williamson,17199,37.73024628618122,-88.92992086552107,2016,67336,45902,101700,2.22,654,39.3,18.2,30794,457.3,13.3,71.8,73.9,29.9,44.6,14.9,90.4,4.2,1,2.4,0.2
Williamson,17199,37.73024628618122,-88.92992086552107,2018,67299,49053,111800,2.28,721,40.5,21.4,31200,463.6,13.2,69.9,72.4,33.1,42.2,15,89.9,4.1,1.1,2.6,0.2
Williamson,17199,37.73024628618122,-88.92992086552107,2020,66929,52076,120900,2.32,725,41.2,19.3,31435,469.7,11.1,70.6,73,29,57.1,13.9,89.4,3.9,1.2,2.7,0.2
Williamson,17199,37.73024628618122,-88.92992086552107,2022,67120,60325,139500,2.31,824,43.8,18.1,31811,473.9,10.3,71,72.6,30,51.8,13.2,88.5,3.3,1.5,2.9,0.3
Winnebago,17201,42.3361980272321,-89.16080727191643,2014,292026,47523,119400,2.51,750,46.4,25.2,125819,430.8,9.7,66.5,73.1,33,49.7,17.5,71.6,12.2,2.4,11.5,0.1
Winnebago,17201,42.3361980272321,-89.16080727191643,2016,288896,49468,116200,2.35,740,43.9,23,125591,434.7,9,65.5,72.6,31.1,46.5,15.5,70.7,12.3,2.5,11.9,0.1
Winnebago,17201,42.3361980272321,-89.16080727191643,2018,286174,52743,117000,2.22,777,45.1,23.7,125772,439.5,8.9,65.7,73.3,30.6,52.6,15.6,69.6,12.5,2.6,12.5,0.2
Winnebago,17201,42.3361980272321,-89.16080727191643,2020,283635,55310,121400,2.19,817,43.3,23,125703,443.2,7.9,65.5,73.5,28.7,57,15.8,68.1,12.8,2.7,13.1,0.1
Winnebago,17201,42.3361980272321,-89.16080727191643,2022,284591,61738,146800,2.38,941,45.2,23.6,125039,439.4,7.9,65.7,73.5,27.2,59.7,16.1,66.1,13,2.8,14.1,0
Woodford,17203,40.78825218080878,-89.21129827142333,2014,38965,68119,158000,2.32,733,33.4,16,15252,391.4,5.8,81.2,81.8,0,71.8,8.1,96.1,0.8,0.7,1.6,0.1
Woodford,17203,40.78825218080878,-89.21129827142333,2016,39123,68040,158600,2.33,714,31.7,17.5,15344,392.2,5.6,82,82,NA,97.4,7.7,95.8,0.5,0.8,1.7,0
Woodford,17203,40.78825218080878,-89.21129827142333,2018,38817,71867,162700,2.26,768,37.7,19.5,15540,400.3,6.3,81.9,81.9,100,85.5,7.2,95.6,0.6,0.5,1.8,0
Woodford,17203,40.78825218080878,-89.21129827142333,2020,38503,74777,170800,2.28,754,39,15.8,15625,405.8,6.2,80.6,80.9,52.9,79.1,5.9,95.4,0.6,0.5,1.9,0
Woodford,17203,40.78825218080878,-89.21129827142333,2022,38414,80093,186100,2.32,938,41.3,17.8,15711,409,6.3,82.3,82.4,56.7,89.7,7.5,94.6,0.6,0.5,1.9,0
